month,hour,is_weekend,temp_dry,humidity,wind_speed,cloud_cover,pressure,is_raining,season,kWh
11,4,0,28.55,78.67,1.17,21.65,1005.73,0,cool,0.4445
11,5,0,29.28,76.26,4.87,20.38,1011.99,0,cool,0.4178
11,6,0,30.05,73.67,3.57,45.01,1009.36,0,cool,0.2404
11,7,0,30.83,71.09,3.15,53.32,1014.5,0,cool,0.2258
11,8,0,31.55,68.67,2.29,49.76,1005.47,0,cool,0.2477
11,9,0,32.17,66.6,1.33,12.68,1013.09,0,cool,0.1757
11,10,0,32.65,65.01,1.34,31.9,1013.16,0,cool,0.2176
11,11,0,32.95,64.01,3.54,27.63,1013.62,0,cool,0.2268
11,12,0,33.05,63.67,3.26,55.01,1008.51,0,cool,0.3128
11,13,0,32.95,64.01,1.64,63.38,1011.54,0,cool,0.3299
11,14,0,32.65,65.01,2.18,66.11,1014.51,0,cool,0.1893
11,15,0,32.17,66.6,1.67,58.39,1012.06,0,cool,0.1684
11,16,0,31.55,68.67,3.17,27.9,1012.76,0,cool,0.2011
11,17,0,30.83,71.09,4.99,52.98,1009.33,0,cool,0.3899
11,18,0,30.05,73.67,0.86,60.81,1010.44,0,cool,0.364
11,19,0,29.28,76.26,2.15,16.84,1005.77,0,cool,0.3058
11,20,0,28.55,78.67,2.49,37.19,1008.3,0,cool,0.4568
11,21,0,27.93,80.75,1.73,21.96,1014.02,0,cool,0.4754
11,22,0,27.46,82.33,0.57,59.49,1006.47,0,cool,0.4208
11,23,0,27.16,83.33,4.04,65.15,1013.75,0,cool,0.4372
11,0,0,23.89,81.22,2.37,34.25,1011.85,0,cool,0.3727
11,1,0,24.0,80.88,2.0,67.54,1007.08,0,cool,0.3499
11,2,0,24.3,79.88,1.46,14.52,1006.39,0,cool,0.3983
11,3,0,24.77,78.3,1.2,69.0,1011.98,0,cool,0.3714
11,4,0,25.39,76.22,2.65,43.24,1012.22,0,cool,0.3659
11,5,0,26.12,73.81,1.32,33.08,1009.79,0,cool,0.3734
11,6,0,26.89,71.22,1.93,17.91,1006.13,0,cool,0.1907
11,7,0,27.67,68.64,1.18,47.05,1014.93,0,cool,0.1931
11,8,0,28.39,66.22,0.6,26.46,1005.28,0,cool,0.2305
11,9,0,29.02,64.15,0.91,64.16,1008.76,0,cool,0.1826
11,10,0,29.49,62.56,4.09,63.36,1007.33,0,cool,0.1682
11,11,0,29.79,61.57,0.7,25.86,1009.97,0,cool,0.1777
11,12,0,29.89,61.22,1.71,52.78,1006.69,0,cool,0.2766
11,13,0,29.79,61.57,4.01,55.79,1011.54,0,cool,0.2613
11,14,0,29.49,62.56,2.63,49.17,1009.17,0,cool,0.1908
11,15,0,29.02,64.15,2.61,14.26,1012.31,0,cool,0.1625
11,16,0,28.39,66.22,2.79,36.57,1013.42,0,cool,0.1626
11,17,0,27.67,68.64,2.14,42.58,1007.07,0,cool,0.3311
11,18,0,26.89,71.22,2.24,48.88,1012.67,0,cool,0.2952
11,19,0,26.12,73.81,1.71,31.02,1006.5,0,cool,0.3059
11,20,0,25.39,76.22,2.2,58.01,1011.13,0,cool,0.4061
11,21,0,24.77,78.3,4.06,25.48,1009.36,0,cool,0.4119
11,22,0,24.3,79.88,4.56,43.83,1009.89,0,cool,0.4066
11,23,0,24.0,80.88,4.61,18.01,1014.16,0,cool,0.3374
11,0,0,22.79,84.31,1.84,35.4,1006.75,0,cool,0.3404
11,1,0,22.89,83.97,4.91,51.14,1007.16,0,cool,0.3014
11,2,0,23.19,82.97,1.03,22.24,1014.39,0,cool,0.3539
11,3,0,23.67,81.38,0.7,63.37,1007.8,0,cool,0.3452
11,4,0,24.29,79.31,1.75,28.15,1009.25,0,cool,0.3932
11,5,0,25.01,76.9,1.84,26.06,1010.99,0,cool,0.3741
11,6,0,25.79,74.31,2.63,20.76,1007.51,0,cool,0.1944
11,7,0,26.56,71.72,1.62,52.43,1009.15,0,cool,0.178
11,8,0,27.29,69.31,0.74,19.25,1010.85,0,cool,0.1722
11,9,0,27.91,67.24,3.56,16.88,1007.71,0,cool,0.14
11,10,0,28.38,65.65,1.37,64.44,1007.44,0,cool,0.159
11,11,0,28.68,64.65,2.97,16.5,1008.08,0,cool,0.1789
11,12,0,28.79,64.31,0.85,54.22,1014.18,0,cool,0.2962
11,13,0,28.68,64.65,1.3,52.28,1013.8,0,cool,0.2573
11,14,0,28.38,65.65,1.36,23.96,1010.21,0,cool,0.1787
11,15,0,27.91,67.24,2.88,60.08,1007.05,0,cool,0.1864
11,16,0,27.29,69.31,0.82,62.8,1011.83,0,cool,0.1788
11,17,0,26.56,71.72,1.63,49.32,1010.32,0,cool,0.3155
11,18,0,25.79,74.31,4.5,47.77,1006.6,0,cool,0.2567
11,19,0,25.01,76.9,1.32,35.66,1007.17,0,cool,0.2776
11,20,0,24.29,79.31,2.65,56.19,1010.14,0,cool,0.3769
11,21,0,23.67,81.38,1.89,29.76,1011.59,0,cool,0.3772
11,22,0,23.19,82.97,2.62,43.75,1011.68,0,cool,0.3872
11,23,0,22.89,83.97,4.51,34.61,1006.2,0,cool,0.3331
11,0,0,24.9,79.51,3.63,37.34,1007.15,0,cool,0.3706
11,1,0,25.0,79.17,2.53,63.68,1010.72,0,cool,0.3626
11,2,0,25.3,78.17,2.59,22.5,1009.81,0,cool,0.3673
11,3,0,25.78,76.58,0.67,31.02,1006.66,0,cool,0.3788
11,4,0,26.4,74.51,3.42,53.88,1008.13,0,cool,0.4254
11,5,0,27.12,72.1,3.44,60.35,1006.24,0,cool,0.4176
11,6,0,27.9,69.51,1.81,19.77,1011.71,0,cool,0.1966
11,7,0,28.68,66.92,4.51,59.53,1013.39,0,cool,0.1749
11,8,0,29.4,64.51,4.6,16.99,1011.84,0,cool,0.1871
11,9,0,30.02,62.44,0.58,65.69,1005.82,0,cool,0.1782
11,10,0,30.5,60.85,3.62,19.22,1011.23,0,cool,0.1651
11,11,0,30.8,59.85,3.51,30.86,1006.74,0,cool,0.1798
11,12,0,30.9,59.51,0.57,37.84,1010.92,0,cool,0.2721
11,13,0,30.8,59.85,1.09,28.43,1011.16,0,cool,0.2961
11,14,0,30.5,60.85,4.22,43.84,1014.7,0,cool,0.225
11,15,0,30.02,62.44,4.54,49.54,1009.42,0,cool,0.1979
11,16,0,29.4,64.51,0.62,35.63,1005.16,0,cool,0.1822
11,17,0,28.68,66.92,1.57,49.61,1013.63,0,cool,0.377
11,18,0,27.9,69.51,3.48,64.17,1007.78,0,cool,0.3387
11,19,0,27.12,72.1,3.1,66.45,1013.39,0,cool,0.2911
11,20,0,26.4,74.51,3.54,43.92,1010.68,0,cool,0.4554
11,21,0,25.78,76.58,4.57,33.77,1013.63,0,cool,0.4214
11,22,0,25.3,78.17,3.85,53.52,1009.13,0,cool,0.3944
11,23,0,25.0,79.17,2.59,57.2,1011.09,0,cool,0.3802
11,0,1,22.58,78.91,7.37,80.57,1013.1,1,cool,0.2516
11,1,1,22.68,78.57,4.6,42.37,1014.08,0,cool,0.3048
11,2,1,22.98,77.57,5.1,94.96,1009.8,1,cool,0.266
11,3,1,23.46,75.98,4.78,58.65,1013.73,0,cool,0.3583
11,4,1,24.08,73.91,6.47,94.0,1014.27,1,cool,0.2789
11,5,1,24.81,71.5,2.34,99.11,1013.64,1,cool,0.2849
11,6,1,25.58,68.91,4.61,10.13,1013.29,0,cool,0.1797
11,7,1,26.36,66.32,4.31,90.25,1014.0,1,cool,0.1716
11,8,1,27.08,63.91,1.63,18.35,1007.65,0,cool,0.2202
11,9,1,27.7,61.84,3.88,45.62,1008.17,0,cool,0.1256
11,10,1,28.18,75.25,3.65,40.25,1010.18,0,cool,0.2569
11,11,1,28.48,74.25,3.5,99.24,1013.07,1,cool,0.1978
11,12,1,28.58,73.91,5.8,63.59,1009.57,1,cool,0.306
11,13,1,28.48,74.25,2.87,57.01,1007.65,0,cool,0.3989
11,14,1,28.18,75.25,1.6,29.06,1006.72,0,cool,0.2793
11,15,1,27.7,76.84,6.56,88.36,1008.15,1,cool,0.238
11,16,1,27.08,78.91,4.94,13.48,1009.17,0,cool,0.3024
11,17,1,26.36,81.32,3.51,74.31,1009.24,1,cool,0.2246
11,18,1,25.58,83.91,3.16,60.96,1014.92,0,cool,0.3037
11,19,1,24.81,71.5,2.5,81.99,1008.02,1,cool,0.2302
11,20,1,24.08,73.91,0.91,21.07,1010.32,0,cool,0.3925
11,21,1,23.46,75.98,2.22,18.12,1012.56,0,cool,0.3614
11,22,1,22.98,77.57,0.78,19.34,1011.82,0,cool,0.344
11,23,1,22.68,78.57,2.24,25.15,1006.78,0,cool,0.3337
11,0,1,23.46,78.42,0.97,41.67,1014.29,0,cool,0.3142
11,1,1,23.56,78.08,2.75,39.39,1010.25,0,cool,0.3644
11,2,1,23.86,77.08,3.03,39.84,1008.93,0,cool,0.3611
11,3,1,24.34,75.49,4.28,57.55,1005.22,0,cool,0.3436
11,4,1,24.96,73.42,4.9,34.28,1005.63,0,cool,0.3654
11,5,1,25.68,71.01,3.52,59.48,1012.25,0,cool,0.3928
11,6,1,26.46,68.42,4.73,68.64,1008.04,0,cool,0.1631
11,7,1,27.24,65.83,2.22,20.83,1014.79,0,cool,0.161
11,8,1,27.96,63.42,4.79,39.37,1005.71,0,cool,0.2037
11,9,1,28.58,61.35,1.48,54.18,1010.03,0,cool,0.1453
11,10,1,29.06,59.76,3.93,62.38,1007.32,0,cool,0.2661
11,11,1,29.36,58.76,4.86,53.17,1007.8,0,cool,0.2735
11,12,1,29.46,58.42,4.95,45.3,1006.58,0,cool,0.3781
11,13,1,29.36,58.76,0.99,69.5,1009.51,0,cool,0.4261
11,14,1,29.06,59.76,0.64,25.3,1014.64,0,cool,0.3527
11,15,1,28.58,61.35,1.17,47.22,1006.71,0,cool,0.3232
11,16,1,27.96,63.42,4.01,47.59,1011.11,0,cool,0.3346
11,17,1,27.24,65.83,3.79,24.62,1009.11,0,cool,0.327
11,18,1,26.46,68.42,1.74,50.44,1006.37,0,cool,0.2964
11,19,1,25.68,71.01,2.53,56.13,1007.18,0,cool,0.2725
11,20,1,24.96,73.42,2.34,21.69,1010.65,0,cool,0.4115
11,21,1,24.34,75.49,2.31,10.23,1012.43,0,cool,0.3786
11,22,1,23.86,77.08,2.11,63.45,1011.74,0,cool,0.3467
11,23,1,23.56,78.08,1.62,50.86,1012.84,0,cool,0.3543
11,0,0,24.4,88.56,0.93,38.03,1008.31,0,cool,0.3832
11,1,0,24.5,88.22,2.75,45.22,1012.24,0,cool,0.3458
11,2,0,24.8,87.22,1.11,36.93,1009.08,0,cool,0.3691
11,3,0,25.28,85.63,7.27,74.99,1007.88,1,cool,0.297
11,4,0,25.9,83.56,4.21,21.04,1013.92,0,cool,0.4214
11,5,0,26.63,81.15,4.35,88.28,1012.45,1,cool,0.3317
11,6,0,27.4,78.56,2.83,59.34,1014.79,0,cool,0.1843
11,7,0,28.18,75.97,1.11,59.2,1011.79,0,cool,0.2071
11,8,0,28.9,73.56,3.13,25.09,1007.75,0,cool,0.2188
11,9,0,29.52,71.49,4.75,11.74,1009.98,0,cool,0.1905
11,10,0,30.0,84.9,4.32,33.51,1006.6,0,cool,0.1507
11,11,0,30.3,83.9,4.4,77.75,1006.15,1,cool,0.1022
11,12,0,30.4,83.56,4.44,21.84,1010.09,0,cool,0.2767
11,13,0,30.3,83.9,2.88,73.55,1012.84,1,cool,0.2165
11,14,0,30.0,84.9,1.33,71.52,1014.65,1,cool,0.1375
11,15,0,29.52,86.49,0.89,38.96,1010.31,0,cool,0.2016
11,16,0,28.9,88.56,1.61,77.36,1010.89,1,cool,0.1408
11,17,0,28.18,90.97,2.61,44.25,1005.61,0,cool,0.3217
11,18,0,27.4,93.56,6.4,73.7,1011.47,1,cool,0.2478
11,19,0,26.63,81.15,3.9,20.0,1013.3,0,cool,0.2942
11,20,0,25.9,83.56,3.65,85.44,1005.58,1,cool,0.3153
11,21,0,25.28,85.63,4.59,81.26,1006.77,1,cool,0.3067
11,22,0,24.8,87.22,7.07,93.77,1012.25,1,cool,0.2719
11,23,0,24.5,88.22,1.14,26.81,1013.23,0,cool,0.3302
11,0,0,26.35,93.63,3.71,10.99,1010.98,0,cool,0.3692
11,1,0,26.45,93.29,1.63,59.77,1009.9,0,cool,0.4036
11,2,0,26.75,92.29,4.88,19.48,1006.95,0,cool,0.3941
11,3,0,27.22,90.7,2.4,25.36,1013.46,0,cool,0.4317
11,4,0,27.85,88.63,4.42,51.25,1005.47,0,cool,0.4095
11,5,0,28.57,86.22,4.38,60.45,1010.51,0,cool,0.4542
11,6,0,29.35,83.63,4.07,34.17,1013.74,0,cool,0.2226
11,7,0,30.12,81.04,3.52,47.59,1010.72,0,cool,0.226
11,8,0,30.85,78.63,3.45,39.29,1010.61,0,cool,0.2319
11,9,0,31.47,76.56,2.35,32.38,1005.15,0,cool,0.1771
11,10,0,31.94,74.97,1.09,41.62,1012.16,0,cool,0.1923
11,11,0,32.24,73.97,2.9,42.8,1011.47,0,cool,0.1979
11,12,0,32.35,73.63,3.88,43.28,1013.95,0,cool,0.2811
11,13,0,32.24,73.97,2.19,17.86,1009.96,0,cool,0.3015
11,14,0,31.94,74.97,2.54,23.5,1006.36,0,cool,0.2235
11,15,0,31.47,76.56,1.34,69.13,1008.39,0,cool,0.186
11,16,0,30.85,78.63,1.5,31.04,1007.04,0,cool,0.1725
11,17,0,30.12,81.04,3.15,25.49,1011.97,0,cool,0.3782
11,18,0,29.35,83.63,2.06,25.18,1007.91,0,cool,0.3439
11,19,0,28.57,86.22,3.45,42.02,1009.17,0,cool,0.3218
11,20,0,27.85,88.63,3.32,69.0,1013.87,0,cool,0.4425
11,21,0,27.22,90.7,2.53,10.02,1007.94,0,cool,0.4072
11,22,0,26.75,92.29,4.27,16.71,1011.73,0,cool,0.4306
11,23,0,26.45,93.29,1.69,29.84,1009.35,0,cool,0.4028
11,0,0,26.02,86.45,3.69,47.36,1008.26,0,cool,0.4092
11,1,0,26.12,86.11,0.74,27.77,1007.38,0,cool,0.423
11,2,0,26.42,85.11,3.2,47.17,1010.08,0,cool,0.3934
11,3,0,26.89,83.52,3.48,18.64,1013.69,0,cool,0.3774
11,4,0,27.52,81.45,1.46,37.82,1013.28,0,cool,0.4378
11,5,0,28.24,79.04,3.73,14.53,1009.61,0,cool,0.4012
11,6,0,29.02,76.45,4.71,35.4,1009.91,0,cool,0.2118
11,7,0,29.79,73.86,4.53,48.02,1011.79,0,cool,0.2123
11,8,0,30.52,71.45,3.96,58.67,1007.14,0,cool,0.2438
11,9,0,31.14,69.38,1.08,24.64,1012.52,0,cool,0.2005
11,10,0,31.61,67.79,3.82,68.27,1012.49,0,cool,0.1654
11,11,0,31.91,66.79,0.64,45.15,1011.68,0,cool,0.1642
11,12,0,32.02,66.45,2.36,18.69,1008.2,0,cool,0.3009
11,13,0,31.91,66.79,0.7,31.67,1009.44,0,cool,0.2777
11,14,0,31.61,67.79,1.09,45.42,1010.85,0,cool,0.1837
11,15,0,31.14,69.38,2.6,57.73,1008.78,0,cool,0.1838
11,16,0,30.52,71.45,4.6,58.78,1008.15,0,cool,0.1976
11,17,0,29.79,73.86,3.15,52.91,1011.88,0,cool,0.3418
11,18,0,29.02,76.45,4.8,48.8,1013.66,0,cool,0.3406
11,19,0,28.24,79.04,2.55,37.29,1014.31,0,cool,0.3107
11,20,0,27.52,81.45,3.26,29.63,1013.96,0,cool,0.4314
11,21,0,26.89,83.52,1.9,29.53,1007.21,0,cool,0.4466
11,22,0,26.42,85.11,4.92,48.31,1006.67,0,cool,0.4088
11,23,0,26.12,86.11,3.32,66.25,1007.13,0,cool,0.3754
11,0,0,22.72,81.25,1.41,23.03,1006.71,0,cool,0.3267
11,1,0,22.82,80.91,3.68,27.6,1007.03,0,cool,0.3325
11,2,0,23.12,79.91,0.72,69.92,1006.36,0,cool,0.2811
11,3,0,23.6,78.32,3.29,10.15,1011.72,0,cool,0.3261
11,4,0,24.22,76.25,1.97,57.44,1006.28,0,cool,0.3192
11,5,0,24.94,73.84,1.53,55.19,1006.38,0,cool,0.3554
11,6,0,25.72,71.25,3.33,36.41,1007.81,0,cool,0.1792
11,7,0,26.5,68.66,4.85,67.71,1012.09,0,cool,0.1695
11,8,0,27.22,66.25,1.42,56.63,1008.75,0,cool,0.2244
11,9,0,27.84,64.18,2.56,20.0,1006.63,0,cool,0.1628
11,10,0,28.32,62.59,3.97,48.0,1013.33,0,cool,0.1394
11,11,0,28.62,61.59,2.0,59.7,1013.36,0,cool,0.1658
11,12,0,28.72,61.25,2.64,25.05,1010.77,0,cool,0.2331
11,13,0,28.62,61.59,3.59,19.65,1005.82,0,cool,0.2608
11,14,0,28.32,62.59,2.93,36.39,1007.33,0,cool,0.179
11,15,0,27.84,64.18,1.13,30.42,1007.1,0,cool,0.154
11,16,0,27.22,66.25,1.1,38.26,1014.36,0,cool,0.1571
11,17,0,26.5,68.66,4.43,25.5,1009.27,0,cool,0.3295
11,18,0,25.72,71.25,3.84,61.76,1005.92,0,cool,0.2997
11,19,0,24.94,73.84,1.49,50.66,1005.0,0,cool,0.3121
11,20,0,24.22,76.25,1.36,30.02,1009.35,0,cool,0.3868
11,21,0,23.6,78.32,1.17,66.36,1008.46,0,cool,0.3593
11,22,0,23.12,79.91,3.72,53.86,1005.37,0,cool,0.346
11,23,0,22.82,80.91,2.04,45.3,1011.69,0,cool,0.3353
11,0,0,25.49,86.18,4.53,45.2,1011.15,0,cool,0.4182
11,1,0,25.59,85.84,1.63,64.13,1013.49,1,cool,0.2863
11,2,0,25.89,84.84,4.57,58.86,1014.85,0,cool,0.3665
11,3,0,26.37,83.25,2.06,31.23,1012.28,0,cool,0.4013
11,4,0,26.99,81.18,5.87,61.5,1007.61,1,cool,0.2775
11,5,0,27.71,78.77,3.74,19.27,1014.25,0,cool,0.4063
11,6,0,28.49,76.18,4.72,64.42,1008.72,0,cool,0.2062
11,7,0,29.26,73.59,2.71,89.88,1006.1,1,cool,0.1891
11,8,0,29.99,71.18,1.88,27.25,1013.81,0,cool,0.2275
11,9,0,30.61,69.11,4.08,95.72,1009.09,1,cool,0.1163
11,10,0,31.08,82.52,0.55,60.26,1012.05,0,cool,0.1781
11,11,0,31.38,81.52,5.99,73.56,1012.22,1,cool,0.126
11,12,0,31.49,81.18,3.25,29.79,1005.54,0,cool,0.2901
11,13,0,31.38,81.52,3.27,94.43,1014.97,1,cool,0.2295
11,14,0,31.08,82.52,1.18,48.97,1011.1,0,cool,0.2094
11,15,0,30.61,84.11,4.34,74.35,1013.05,1,cool,0.1375
11,16,0,29.99,86.18,1.6,54.88,1007.37,0,cool,0.1889
11,17,0,29.26,88.59,0.8,32.2,1013.72,0,cool,0.3461
11,18,0,28.49,91.18,2.1,48.8,1009.14,0,cool,0.3532
11,19,0,27.71,78.77,1.32,61.3,1011.15,1,cool,0.2236
11,20,0,26.99,81.18,4.87,66.74,1007.78,1,cool,0.3369
11,21,0,26.37,83.25,4.78,42.09,1006.52,0,cool,0.4312
11,22,0,25.89,84.84,0.74,52.26,1007.82,0,cool,0.4148
11,23,0,25.59,85.84,3.72,68.39,1011.39,0,cool,0.3717
11,0,1,24.9,86.35,3.73,39.57,1011.32,0,cool,0.3337
11,1,1,25.0,86.01,1.72,64.23,1006.59,0,cool,0.3854
11,2,1,25.3,85.01,2.96,52.72,1007.63,0,cool,0.3717
11,3,1,25.78,83.42,0.57,13.83,1014.23,0,cool,0.4022
11,4,1,26.4,81.35,1.46,34.13,1010.67,0,cool,0.4003
11,5,1,27.12,78.94,1.72,63.31,1011.98,0,cool,0.4136
11,6,1,27.9,76.35,2.14,33.23,1008.67,0,cool,0.2132
11,7,1,28.67,73.77,1.19,55.3,1009.25,0,cool,0.2513
11,8,1,29.4,71.35,0.51,61.62,1011.23,0,cool,0.2042
11,9,1,30.02,69.28,3.81,63.02,1011.06,0,cool,0.1909
11,10,1,30.49,67.69,3.52,21.9,1013.34,0,cool,0.319
11,11,1,30.79,66.69,4.9,52.87,1005.11,0,cool,0.3445
11,12,1,30.9,66.35,4.07,49.84,1011.39,0,cool,0.4432
11,13,1,30.79,66.69,3.58,64.8,1010.11,0,cool,0.4144
11,14,1,30.49,67.69,1.99,31.98,1012.23,0,cool,0.3146
11,15,1,30.02,69.28,0.82,18.47,1011.84,0,cool,0.3371
11,16,1,29.4,71.35,0.59,28.86,1008.38,0,cool,0.3117
11,17,1,28.67,73.77,2.48,48.01,1010.49,0,cool,0.3521
11,18,1,27.9,76.35,2.55,45.75,1005.58,0,cool,0.2879
11,19,1,27.12,78.94,4.53,21.99,1012.36,0,cool,0.3424
11,20,1,26.4,81.35,2.93,27.04,1014.63,0,cool,0.4323
11,21,1,25.78,83.42,2.0,68.99,1007.78,0,cool,0.45
11,22,1,25.3,85.01,3.88,30.38,1008.37,0,cool,0.4075
11,23,1,25.0,86.01,0.52,23.38,1006.99,0,cool,0.3586
11,0,1,22.6,88.42,4.46,21.67,1011.66,0,cool,0.3246
11,1,1,22.7,88.08,4.09,42.28,1014.21,0,cool,0.3169
11,2,1,23.0,87.08,4.26,17.96,1005.66,0,cool,0.3332
11,3,1,23.48,85.49,4.98,39.23,1008.65,0,cool,0.3091
11,4,1,24.1,83.42,4.83,25.91,1010.93,0,cool,0.3368
11,5,1,24.82,81.01,3.01,15.18,1012.24,0,cool,0.3505
11,6,1,25.6,78.42,4.48,38.48,1009.84,0,cool,0.1563
11,7,1,26.37,75.83,1.92,24.6,1014.92,0,cool,0.1727
11,8,1,27.1,73.42,2.86,31.65,1007.75,0,cool,0.2022
11,9,1,27.72,71.35,0.81,42.71,1013.83,0,cool,0.131
11,10,1,28.2,69.76,2.01,40.46,1012.79,0,cool,0.2793
11,11,1,28.5,68.76,3.99,42.93,1008.7,0,cool,0.2643
11,12,1,28.6,68.42,3.64,61.3,1012.71,0,cool,0.4149
11,13,1,28.5,68.76,2.86,62.12,1011.83,0,cool,0.3608
11,14,1,28.2,69.76,4.17,20.34,1012.57,0,cool,0.3129
11,15,1,27.72,71.35,1.23,62.61,1013.14,0,cool,0.3122
11,16,1,27.1,73.42,4.17,67.18,1011.15,0,cool,0.2773
11,17,1,26.37,75.83,3.87,30.4,1012.5,0,cool,0.3125
11,18,1,25.6,78.42,2.62,20.2,1013.07,0,cool,0.2965
11,19,1,24.82,81.01,2.61,48.29,1010.39,0,cool,0.2907
11,20,1,24.1,83.42,2.07,15.94,1010.07,0,cool,0.3613
11,21,1,23.48,85.49,0.52,68.27,1008.03,0,cool,0.3388
11,22,1,23.0,87.08,1.76,45.04,1011.76,0,cool,0.3756
11,23,1,22.7,88.08,3.46,60.99,1005.5,0,cool,0.3031
11,0,0,23.58,86.16,4.12,48.8,1010.06,0,cool,0.3542
11,1,0,23.68,85.82,4.2,42.75,1007.05,0,cool,0.3028
11,2,0,23.98,84.82,2.15,60.81,1012.44,0,cool,0.3799
11,3,0,24.46,83.23,3.01,57.95,1011.2,0,cool,0.3442
11,4,0,25.08,81.16,3.6,52.47,1012.27,0,cool,0.3672
11,5,0,25.8,78.74,4.87,22.88,1013.51,0,cool,0.3994
11,6,0,26.58,76.16,0.54,45.5,1013.55,0,cool,0.2131
11,7,0,27.36,73.57,1.94,69.48,1005.36,0,cool,0.1979
11,8,0,28.08,71.16,4.45,21.73,1009.66,0,cool,0.1995
11,9,0,28.7,69.09,3.28,13.2,1009.36,0,cool,0.1793
11,10,0,29.18,67.5,4.77,39.48,1009.57,0,cool,0.2106
11,11,0,29.48,66.5,1.86,16.79,1012.4,0,cool,0.1492
11,12,0,29.58,66.16,1.08,21.03,1007.99,0,cool,0.2784
11,13,0,29.48,66.5,1.95,56.61,1005.99,0,cool,0.2803
11,14,0,29.18,67.5,3.14,11.92,1012.02,0,cool,0.197
11,15,0,28.7,69.09,2.14,26.74,1012.3,0,cool,0.1367
11,16,0,28.08,71.16,0.63,53.09,1014.44,0,cool,0.1866
11,17,0,27.36,73.57,2.75,40.71,1009.51,0,cool,0.3146
11,18,0,26.58,76.16,1.44,65.35,1011.12,0,cool,0.32
11,19,0,25.8,78.74,3.54,20.16,1009.22,0,cool,0.2924
11,20,0,25.08,81.16,1.21,49.67,1008.94,0,cool,0.383
11,21,0,24.46,83.23,3.2,11.05,1011.15,0,cool,0.3825
11,22,0,23.98,84.82,0.8,41.49,1008.32,0,cool,0.4034
11,23,0,23.68,85.82,3.08,35.13,1007.86,0,cool,0.3304
11,0,0,25.19,79.28,1.72,57.32,1014.59,0,cool,0.3768
11,1,0,25.29,78.94,2.23,16.25,1005.57,0,cool,0.3765
11,2,0,25.59,77.94,0.78,48.7,1011.16,0,cool,0.3719
11,3,0,26.07,76.36,3.38,30.82,1010.78,0,cool,0.3831
11,4,0,26.69,74.28,4.64,50.83,1007.03,0,cool,0.3744
11,5,0,27.41,71.87,1.78,45.18,1010.58,0,cool,0.4076
11,6,0,28.19,69.28,2.98,59.39,1013.38,0,cool,0.2235
11,7,0,28.97,66.7,2.79,65.83,1012.91,0,cool,0.2167
11,8,0,29.69,64.28,3.67,38.13,1005.38,0,cool,0.211
11,9,0,30.31,62.21,2.31,26.99,1013.8,0,cool,0.1784
11,10,0,30.79,60.62,1.8,61.52,1010.42,0,cool,0.2132
11,11,0,31.09,59.62,0.88,22.83,1005.27,0,cool,0.1651
11,12,0,31.19,59.28,4.76,32.89,1011.85,0,cool,0.2713
11,13,0,31.09,59.62,1.32,31.57,1012.66,0,cool,0.2359
11,14,0,30.79,60.62,4.16,64.4,1005.48,0,cool,0.2136
11,15,0,30.31,62.21,1.18,29.63,1010.38,0,cool,0.162
11,16,0,29.69,64.28,3.69,41.29,1015.0,0,cool,0.1631
11,17,0,28.97,66.7,3.07,67.38,1011.46,0,cool,0.3646
11,18,0,28.19,69.28,2.53,31.45,1009.19,0,cool,0.3262
11,19,0,27.41,71.87,2.83,13.34,1007.79,0,cool,0.3087
11,20,0,26.69,74.28,3.97,14.4,1005.91,0,cool,0.4474
11,21,0,26.07,76.36,4.18,40.69,1009.14,0,cool,0.4021
11,22,0,25.59,77.94,2.92,58.89,1005.88,0,cool,0.459
11,23,0,25.29,78.94,4.68,46.73,1006.84,0,cool,0.3522
11,0,0,26.65,86.01,1.46,41.52,1013.18,0,cool,0.4142
11,1,0,26.75,85.67,1.26,39.06,1011.45,0,cool,0.3999
11,2,0,27.05,84.67,4.86,37.5,1007.23,0,cool,0.3913
11,3,0,27.53,83.08,1.73,12.98,1013.2,0,cool,0.4126
11,4,0,28.15,81.01,3.63,26.03,1010.26,0,cool,0.463
11,5,0,28.87,78.6,1.22,47.07,1007.21,0,cool,0.4485
11,6,0,29.65,76.01,4.3,42.63,1006.52,0,cool,0.2178
11,7,0,30.42,73.42,4.97,21.32,1005.04,0,cool,0.2042
11,8,0,31.15,71.01,1.23,36.93,1011.81,0,cool,0.2535
11,9,0,31.77,68.94,1.35,43.8,1005.53,0,cool,0.1866
11,10,0,32.25,67.35,2.48,53.33,1007.22,0,cool,0.1671
11,11,0,32.55,66.35,4.06,27.01,1011.21,0,cool,0.1728
11,12,0,32.65,66.01,2.86,69.24,1010.21,0,cool,0.3113
11,13,0,32.55,66.35,1.43,46.5,1005.88,0,cool,0.2773
11,14,0,32.25,67.35,1.27,32.13,1010.03,0,cool,0.2575
11,15,0,31.77,68.94,3.54,46.17,1007.3,0,cool,0.2176
11,16,0,31.15,71.01,2.86,53.85,1009.37,0,cool,0.2017
11,17,0,30.42,73.42,0.6,41.54,1013.02,0,cool,0.4077
11,18,0,29.65,76.01,2.83,35.45,1008.9,0,cool,0.3394
11,19,0,28.87,78.6,3.51,33.03,1014.38,0,cool,0.3429
11,20,0,28.15,81.01,4.83,60.95,1012.82,0,cool,0.4366
